Simulation time,plant,
2.190000,512.448402,
2.200000,512.460857,
2.210000,512.473325,
2.220000,512.485805,
2.230000,512.498298,
2.240000,512.510803,
2.250000,512.523320,
2.260000,512.535851,
2.270000,512.548393,
2.280000,512.560949,
2.290000,512.573517,
2.300000,512.586097,
2.310000,512.598690,
2.320000,512.611296,
2.330000,512.623914,
2.340000,512.636545,
2.350000,512.649189,
2.360000,512.661845,
2.370000,512.674514,
2.380000,512.687196,
2.390000,512.699890,
2.400000,512.712597,
2.410000,512.725317,
2.420000,512.738049,
2.430000,512.750794,
2.440000,512.763552,
2.450000,512.776323,
2.460000,512.789107,
2.470000,512.801903,
2.480000,512.814712,
2.490000,512.827534,
2.500000,512.840369,
2.510000,512.853216,
2.520000,512.866077,
2.530000,512.878950,
2.540000,512.891836,
2.550000,512.904736,
2.560000,512.917648,
2.570000,512.930573,
2.580000,512.943510,
2.590000,512.956461,
2.600000,512.969425,
2.610000,512.982402,
2.620000,512.995391,
2.630000,513.008394,
2.640000,513.021410,
2.650000,513.034438,
2.660000,513.047480,
2.670000,513.060535,
2.680000,513.073603,
2.690000,513.086684,
2.700000,513.099778,
2.710000,513.112885,
2.720000,513.126005,
2.730000,513.139138,
2.740000,513.152284,
2.750000,513.165444,
2.760000,513.178617,
2.770000,513.191802,
2.780000,513.205001,
2.790000,513.218214,
2.800000,513.231439,
2.810000,513.244678,
2.820000,513.257929,
2.830000,513.271194,
2.840000,513.284473,
2.850000,513.297764,
2.860000,513.311069,
2.870000,513.324387,
2.880000,513.337719,
2.890000,513.351063,
2.900000,513.364421,
2.910000,513.377793,
2.920000,513.391177,
2.930000,513.404575,
2.940000,513.417987,
2.950000,513.431412,
2.960000,513.444850,
2.970000,513.458301,
2.980000,513.471766,
2.990000,513.485245,
3.000000,513.498737,
3.010000,513.512242,
3.020000,513.525762,
3.030000,513.539294,
3.040000,513.552840,
3.050000,513.566400,
3.060000,513.579974,
3.070000,513.593561,
3.080000,513.607161,
3.090000,513.620776,
3.100000,513.634404,
3.110000,513.648045,
3.120000,513.661700,
3.130000,513.675369,
3.140000,513.689052,
3.150000,513.702748,
3.160000,513.716459,
3.170000,513.730182,
3.180000,513.743920,
3.190000,513.757672,
3.200000,513.771437,
3.210000,513.785216,
3.220000,513.799008,
3.230000,513.812815,
3.240000,513.826636,
3.250000,513.840470,
3.260000,513.854318,
3.270000,513.868180,
3.280000,513.882056,
3.290000,513.895946,
3.300000,513.909850,
3.310000,513.923767,
3.320000,513.937699,
3.330000,513.951645,
3.340000,513.965604,
3.350000,513.979578,
3.360000,513.993566,
3.370000,514.007567,
3.380000,514.021583,
3.390000,514.035613,
3.400000,514.049656,
3.410000,514.063714,
3.420000,514.077786,
3.430000,514.091872,
3.440000,514.105972,
3.450000,514.120086,
3.460000,514.134215,
3.470000,514.148357,
3.480000,514.162514,
3.490000,514.176685,
3.500000,514.190870,
3.510000,514.205069,
3.520000,514.219282,
3.530000,514.233510,
3.540000,514.247752,
3.550000,514.262008,
3.560000,514.276279,
3.570000,514.290563,
3.580000,514.304862,
3.590000,514.319176,
3.600000,514.333503,
3.610000,514.347845,
3.620000,514.362202,
3.630000,514.376573,
3.640000,514.390958,
3.650000,514.405357,
3.660000,514.419771,
3.670000,514.434199,
3.680000,514.448642,
3.690000,514.463099,
3.700000,514.477571,
3.710000,514.492057,
3.720000,514.506558,
3.730000,514.521073,
3.740000,514.535603,
3.750000,514.550147,
3.760000,514.564705,
3.770000,514.579279,
3.780000,514.593866,
3.790000,514.608469,
3.800000,514.623086,
3.810000,514.637718,
3.820000,514.652364,
3.830000,514.667025,
3.840000,514.681700,
3.850000,514.696390,
3.860000,514.711095,
3.870000,514.725815,
3.880000,514.740549,
3.890000,514.755298,
3.900000,514.770062,
3.910000,514.784840,
3.920000,514.799633,
3.930000,514.814441,
3.940000,514.829264,
3.950000,514.844101,
3.960000,514.858954,
3.970000,514.873821,
3.980000,514.888703,
3.990000,514.903600,
4.000000,514.918512,
4.010000,514.933438,
4.020000,514.948380,
4.030000,514.963336,
4.040000,514.978307,
4.050000,514.993294,
4.060000,515.008295,
4.070000,515.023311,
4.080000,515.038342,
4.090000,515.053388,
4.100000,515.068449,
4.110000,515.083525,
4.120000,515.098617,
4.130000,515.113723,
4.140000,515.128844,
4.150000,515.143980,
4.160000,515.159132,
4.170000,515.174299,
4.180000,515.189481,
4.190000,515.204678,
4.200000,515.219890,
4.210000,515.235117,
4.220000,515.250360,
4.230000,515.265618,
4.240000,515.280891,
4.250000,515.296180,
4.260000,515.311484,
4.270000,515.326803,
4.280000,515.342137,
4.290000,515.357487,
4.300000,515.372852,
4.310000,515.388233,
4.320000,515.403629,
4.330000,515.419040,
4.340000,515.434467,
4.350000,515.449909,
4.360000,515.465367,
4.370000,515.480840,
4.380000,515.496328,
4.390000,515.511833,
4.400000,515.527352,
4.410000,515.542887,
4.420000,515.558438,
4.430000,515.574004,
4.440000,515.589586,
4.450000,515.605184,
4.460000,515.620797,
4.470000,515.636425,
4.480000,515.652070,
4.490000,515.667730,
4.500000,515.683405,
4.510000,515.699097,
4.520000,515.714804,
4.530000,515.730526,
4.540000,515.746265,
4.550000,515.762019,
4.560000,515.777789,
4.570000,515.793575,
4.580000,515.809376,
4.590000,515.825194,
4.600000,515.841027,
4.610000,515.856876,
4.620000,515.872741,
4.630000,515.888622,
4.640000,515.904518,
4.650000,515.920431,
4.660000,515.936359,
4.670000,515.952304,
4.680000,515.968264,
4.690000,515.984241,
4.700000,516.000233,
4.710000,516.016241,
4.720000,516.032266,
4.730000,516.048306,
4.740000,516.064363,
4.750000,516.080435,
4.760000,516.096524,
4.770000,516.112628,
4.780000,516.128749,
4.790000,516.144886,
4.800000,516.161039,
4.810000,516.177209,
4.820000,516.193394,
4.830000,516.209596,
4.840000,516.225814,
4.850000,516.242048,
4.860000,516.258298,
4.870000,516.274565,
4.880000,516.290847,
4.890000,516.307147,
4.900000,516.323462,
4.910000,516.339794,
4.920000,516.356142,
4.930000,516.372506,
4.940000,516.388887,
4.950000,516.405284,
4.960000,516.421698,
4.970000,516.438128,
4.980000,516.454575,
4.990000,516.471038,
5.000000,516.487517,
5.010000,516.504013,
5.020000,516.520525,
5.030000,516.537054,
5.040000,516.553600,
5.050000,516.570162,
5.060000,516.586741,
5.070000,516.603336,
5.080000,516.619947,
5.090000,516.636576,
5.100000,516.653221,
5.110000,516.669883,
5.120000,516.686561,
5.130000,516.703256,
5.140000,516.719968,
5.150000,516.736696,
5.160000,516.753442,
5.170000,516.770204,
5.180000,516.786982,
5.190000,516.803778,
5.200000,516.820590,
5.210000,516.837419,
5.220000,516.854265,
5.230000,516.871128,
5.240000,516.888008,
5.250000,516.904904,
5.260000,516.921818,
5.270000,516.938748,
5.280000,516.955695,
5.290000,516.972660,
5.300000,516.989641,
5.310000,517.006639,
5.320000,517.023655,
5.330000,517.040687,
5.340000,517.057736,
5.350000,517.074802,
5.360000,517.091886,
5.370000,517.108986,
5.380000,517.126104,
5.390000,517.143239,
5.400000,517.160391,
5.410000,517.177560,
5.420000,517.194746,
5.430000,517.211949,
5.440000,517.229170,
5.450000,517.246408,
5.460000,517.263663,
5.470000,517.280935,
5.480000,517.298225,
5.490000,517.315531,
5.500000,517.332856,
5.510000,517.350197,
5.520000,517.367556,
5.530000,517.384932,
5.540000,517.402326,
5.550000,517.419737,
5.560000,517.437165,
5.570000,517.454611,
5.580000,517.472074,
5.590000,517.489555,
5.600000,517.507053,
5.610000,517.524569,
5.620000,517.542102,
5.630000,517.559653,
5.640000,517.577221,
5.650000,517.594807,
5.660000,517.612411,
5.670000,517.630032,
5.680000,517.647671,
5.690000,517.665327,
5.700000,517.683001,
5.710000,517.700693,
5.720000,517.718403,
5.730000,517.736130,
5.740000,517.753875,
5.750000,517.771637,
5.760000,517.789418,
5.770000,517.807216,
5.780000,517.825032,
5.790000,517.842866,
5.800000,517.860718,
5.810000,517.878588,
5.820000,517.896475,
5.830000,517.914381,
5.840000,517.932304,
5.850000,517.950245,
5.860000,517.968204,
5.870000,517.986182,
5.880000,518.004177,
5.890000,518.022190,
5.900000,518.040221,
5.910000,518.058270,
5.920000,518.076338,
5.930000,518.094423,
5.940000,518.112527,
5.950000,518.130648,
5.960000,518.148788,
5.970000,518.166946,
5.980000,518.185122,
5.990000,518.203316,
6.000000,518.221529,
6.010000,518.239759,
6.020000,518.258008,
6.030000,518.276275,
6.040000,518.294561,
6.050000,518.312865,
6.060000,518.331187,
6.070000,518.349527,
6.080000,518.367886,
6.090000,518.386263,
6.100000,518.404659,
6.110000,518.423072,
6.120000,518.441505,
6.130000,518.459956,
6.140000,518.478425,
6.150000,518.496913,
6.160000,518.515419,
6.170000,518.533944,
6.180000,518.552487,
6.190000,518.571049,
6.200000,518.589629,
6.210000,518.608228,
6.220000,518.626846,
6.230000,518.645482,
6.240000,518.664137,
6.250000,518.682810,
6.260000,518.701503,
6.270000,518.720214,
6.280000,518.738943,
6.290000,518.757692,
6.300000,518.776459,
6.310000,518.795245,
6.320000,518.814050,
6.330000,518.832873,
6.340000,518.851715,
6.350000,518.870577,
6.360000,518.889457,
6.370000,518.908356,
6.380000,518.927274,
6.390000,518.946211,
6.400000,518.965166,
6.410000,518.984141,
6.420000,519.003135,
6.430000,519.022148,
6.440000,519.041179,
6.450000,519.060230,
6.460000,519.079300,
6.470000,519.098389,
6.480000,519.117497,
6.490000,519.136624,
6.500000,519.155770,
6.510000,519.174936,
6.520000,519.194120,
6.530000,519.213324,
6.540000,519.232547,
6.550000,519.251789,
6.560000,519.271051,
6.570000,519.290332,
6.580000,519.309632,
6.590000,519.328951,
6.600000,519.348290,
6.610000,519.367648,
6.620000,519.387025,
6.630000,519.406422,
6.640000,519.425838,
6.650000,519.445274,
6.660000,519.464729,
6.670000,519.484203,
6.680000,519.503697,
6.690000,519.523210,
6.700000,519.542743,
6.710000,519.562296,
6.720000,519.581868,
6.730000,519.601460,
6.740000,519.621071,
6.750000,519.640702,
6.760000,519.660352,
6.770000,519.680022,
6.780000,519.699712,
6.790000,519.719422,
6.800000,519.739151,
6.810000,519.758900,
6.820000,519.778669,
6.830000,519.798457,
6.840000,519.818265,
6.850000,519.838094,
6.860000,519.857941,
6.870000,519.877809,
6.880000,519.897697,
6.890000,519.917604,
6.900000,519.937532,
6.910000,519.957479,
6.920000,519.977446,
6.930000,519.997434,
6.940000,520.017441,
6.950000,520.037468,
6.960000,520.057515,
6.970000,520.077583,
6.980000,520.097670,
6.990000,520.117778,
7.000000,520.137905,
7.010000,520.158053,
7.020000,520.178221,
7.030000,520.198409,
7.040000,520.218617,
7.050000,520.238845,
7.060000,520.259094,
7.070000,520.279363,
7.080000,520.299652,
7.090000,520.319962,
7.100000,520.340291,
7.110000,520.360642,
7.120000,520.381012,
7.130000,520.401403,
7.140000,520.421814,
7.150000,520.442246,
7.160000,520.462698,
7.170000,520.483171,
7.180000,520.503664,
7.190000,520.524178,
7.200000,520.544712,
7.210000,520.565267,
7.220000,520.585842,
7.230000,520.606438,
7.240000,520.627055,
7.250000,520.647692,
7.260000,520.668349,
7.270000,520.689028,
7.280000,520.709727,
7.290000,520.730447,
7.300000,520.751188,
7.310000,520.771949,
7.320000,520.792731,
7.330000,520.813534,
7.340000,520.834358,
7.350000,520.855202,
7.360000,520.876068,
7.370000,520.896954,
7.380000,520.917861,
7.390000,520.938790,
7.400000,520.959739,
7.410000,520.980709,
7.420000,521.001700,
7.430000,521.022712,
7.440000,521.043745,
7.450000,521.064799,
7.460000,521.085874,
7.470000,521.106970,
7.480000,521.128088,
7.490000,521.149226,
7.500000,521.170386,
7.510000,521.191567,
7.520000,521.212769,
7.530000,521.233992,
7.540000,521.255237,
7.550000,521.276502,
7.560000,521.297789,
7.570000,521.319098,
7.580000,521.340427,
7.590000,521.361778,
7.600000,521.383151,
7.610000,521.404544,
7.620000,521.425960,
7.630000,521.447396,
7.640000,521.468854,
7.650000,521.490334,
7.660000,521.511835,
7.670000,521.533357,
7.680000,521.554901,
7.690000,521.576467,
7.700000,521.598054,
7.710000,521.619663,
7.720000,521.641293,
7.730000,521.662945,
7.740000,521.684619,
7.750000,521.706315,
7.760000,521.728032,
7.770000,521.749770,
7.780000,521.771531,
7.790000,521.793313,
7.800000,521.815118,
7.810000,521.836944,
7.820000,521.858791,
7.830000,521.880661,
7.840000,521.902553,
7.850000,521.924466,
7.860000,521.946401,
7.870000,521.968359,
7.880000,521.990338,
7.890000,522.012339,
7.900000,522.034363,
7.910000,522.056408,
7.920000,522.078475,
7.930000,522.100565,
7.940000,522.122676,
7.950000,522.144810,
7.960000,522.166966,
7.970000,522.189144,
7.980000,522.211344,
7.990000,522.233566,
8.000000,522.255811,
8.010000,522.278078,
8.020000,522.300367,
8.030000,522.322679,
8.040000,522.345012,
8.050000,522.367369,
8.060000,522.389747,
8.070000,522.412148,
8.080000,522.434571,
8.090000,522.457017,
8.100000,522.479485,
8.110000,522.501976,
8.120000,522.524489,
8.130000,522.547024,
8.140000,522.569583,
8.150000,522.592163,
8.160000,522.614767,
8.170000,522.637393,
8.180000,522.660041,
8.190000,522.682713,
8.200000,522.705406,
8.210000,522.728123,
8.220000,522.750862,
8.230000,522.773625,
8.240000,522.796409,
8.250000,522.819217,
8.260000,522.842048,
8.270000,522.864901,
8.280000,522.887777,
8.290000,522.910676,
8.300000,522.933598,
8.310000,522.956543,
8.320000,522.979511,
8.330000,523.002501,
8.340000,523.025515,
8.350000,523.048552,
8.360000,523.071612,
8.370000,523.094695,
8.380000,523.117801,
8.390000,523.140930,
8.400000,523.164082,
8.410000,523.187257,
8.420000,523.210456,
8.430000,523.233677,
8.440000,523.256922,
8.450000,523.280191,
8.460000,523.303482,
8.470000,523.326797,
8.480000,523.350135,
8.490000,523.373496,
8.500000,523.396881,
8.510000,523.420289,
8.520000,523.443721,
8.530000,523.467176,
8.540000,523.490654,
8.550000,523.514156,
8.560000,523.537682,
8.570000,523.561231,
8.580000,523.584804,
8.590000,523.608400,
8.600000,523.632020,
8.610000,523.655663,
8.620000,523.679330,
8.630000,523.703021,
8.640000,523.726736,
8.650000,523.750474,
8.660000,523.774236,
8.670000,523.798022,
8.680000,523.821831,
8.690000,523.845665,
8.700000,523.869522,
8.710000,523.893403,
8.720000,523.917308,
8.730000,523.941237,
8.740000,523.965190,
8.750000,523.989167,
8.760000,524.013168,
8.770000,524.037193,
8.780000,524.061242,
8.790000,524.085315,
8.800000,524.109412,
8.810000,524.133533,
8.820000,524.157679,
8.830000,524.181848,
8.840000,524.206042,
8.850000,524.230260,
8.860000,524.254502,
8.870000,524.278769,
8.880000,524.303059,
8.890000,524.327374,
8.900000,524.351714,
8.910000,524.376077,
8.920000,524.400465,
8.930000,524.424878,
8.940000,524.449315,
8.950000,524.473776,
8.960000,524.498262,
8.970000,524.522772,
8.980000,524.547307,
8.990000,524.571867,
9.000000,524.596451,
9.010000,524.621059,
9.020000,524.645693,
9.030000,524.670351,
9.040000,524.695033,
9.050000,524.719740,
9.060000,524.744472,
9.070000,524.769229,
9.080000,524.794011,
9.090000,524.818817,
9.100000,524.843648,
9.110000,524.868504,
9.120000,524.893385,
9.130000,524.918291,
9.140000,524.943221,
9.150000,524.968177,
9.160000,524.993158,
9.170000,525.018163,
9.180000,525.043194,
9.190000,525.068249,
9.200000,525.093330,
9.210000,525.118436,
9.220000,525.143567,
9.230000,525.168723,
9.240000,525.193904,
9.250000,525.219111,
9.260000,525.244342,
9.270000,525.269599,
9.280000,525.294882,
9.290000,525.320189,
9.300000,525.345522,
9.310000,525.370880,
9.320000,525.396264,
9.330000,525.421672,
9.340000,525.447107,
9.350000,525.472567,
9.360000,525.498052,
9.370000,525.523563,
9.380000,525.549099,
9.390000,525.574661,
9.400000,525.600248,
9.410000,525.625861,
9.420000,525.651500,
9.430000,525.677164,
9.440000,525.702854,
9.450000,525.728570,
9.460000,525.754311,
9.470000,525.780078,
9.480000,525.805871,
9.490000,525.831690,
9.500000,525.857534,
9.510000,525.883405,
9.520000,525.909301,
9.530000,525.935223,
9.540000,525.961171,
9.550000,525.987146,
9.560000,526.013146,
9.570000,526.039172,
9.580000,526.065224,
9.590000,526.091302,
9.600000,526.117406,
9.610000,526.143537,
9.620000,526.169693,
9.630000,526.195876,
9.640000,526.222085,
9.650000,526.248320,
9.660000,526.274581,
9.670000,526.300869,
9.680000,526.327182,
9.690000,526.353523,
9.700000,526.379889,
9.710000,526.406282,
9.720000,526.432701,
9.730000,526.459147,
9.740000,526.485619,
9.750000,526.512118,
9.760000,526.538643,
9.770000,526.565195,
9.780000,526.591773,
9.790000,526.618378,
9.800000,526.645009,
9.810000,526.671667,
9.820000,526.698352,
9.830000,526.725063,
9.840000,526.751802,
9.850000,526.778566,
9.860000,526.805358,
9.870000,526.832176,
9.880000,526.859022,
9.890000,526.885894,
9.900000,526.912793,
9.910000,526.939718,
9.920000,526.966671,
9.930000,526.993651,
9.940000,527.020658,
9.950000,527.047691,
9.960000,527.074752,
9.970000,527.101840,
9.980000,527.128955,
9.990000,527.156097,
10.000000,527.183266,
10.010000,527.210463,
10.020000,527.237686,
10.030000,527.264937,
10.040000,527.292215,
10.050000,527.319521,
10.060000,527.346854,
10.070000,527.374214,
10.080000,527.401601,
10.090000,527.429016,
10.100000,527.456459,
10.110000,527.483928,
10.120000,527.511426,
10.130000,527.538951,
10.140000,527.566503,
10.150000,527.594083,
10.160000,527.621691,
10.170000,527.649326,
10.180000,527.676989,
10.190000,527.704679,
10.200000,527.732397,
10.210000,527.760143,
10.220000,527.787917,
10.230000,527.815719,
10.240000,527.843548,
10.250000,527.871405,
10.260000,527.899290,
10.270000,527.927203,
10.280000,527.955144,
10.290000,527.983113,
10.300000,528.011110,
10.310000,528.039135,
10.320000,528.067188,
10.330000,528.095269,
10.340000,528.123378,
10.350000,528.151515,
10.360000,528.179681,
10.370000,528.207874,
10.380000,528.236096,
10.390000,528.264346,
10.400000,528.292624,
10.410000,528.320931,
10.420000,528.349266,
10.430000,528.377629,
10.440000,528.406021,
10.450000,528.434441,
10.460000,528.462890,
10.470000,528.491366,
10.480000,528.519872,
10.490000,528.548406,
10.500000,528.576969,
10.510000,528.605560,
10.520000,528.634179,
10.530000,528.662828,
10.540000,528.691505,
10.550000,528.720211,
10.560000,528.748945,
10.570000,528.777708,
10.580000,528.806500,
10.590000,528.835321,
10.600000,528.864171,
10.610000,528.893050,
10.620000,528.921957,
10.630000,528.950893,
10.640000,528.979859,
10.650000,529.008853,
10.660000,529.037876,
10.670000,529.066929,
10.680000,529.096010,
10.690000,529.125121,
10.700000,529.154260,
10.710000,529.183429,
10.720000,529.212627,
10.730000,529.241854,
10.740000,529.271111,
10.750000,529.300396,
10.760000,529.329711,
10.770000,529.359056,
10.780000,529.388429,
10.790000,529.417832,
10.800000,529.447265,
10.810000,529.476727,
10.820000,529.506218,
10.830000,529.535739,
10.840000,529.565290,
10.850000,529.594870,
10.860000,529.624479,
10.870000,529.654119,
10.880000,529.683788,
10.890000,529.713486,
10.900000,529.743215,
10.910000,529.772973,
10.920000,529.802760,
10.930000,529.832578,
10.940000,529.862425,
10.950000,529.892303,
10.960000,529.922210,
10.970000,529.952147,
10.980000,529.982114,
10.990000,530.012111,
11.000000,530.042138,
11.010000,530.072195,
11.020000,530.102282,
11.030000,530.132400,
11.040000,530.162547,
11.050000,530.192724,
11.060000,530.222932,
11.070000,530.253170,
11.080000,530.283438,
11.090000,530.313737,
11.100000,530.344065,
11.110000,530.374425,
11.120000,530.404814,
11.130000,530.435234,
11.140000,530.465684,
11.150000,530.496165,
11.160000,530.526676,
11.170000,530.557218,
11.180000,530.587790,
11.190000,530.618393,
11.200000,530.649026,
11.210000,530.679690,
11.220000,530.710385,
11.230000,530.741111,
11.240000,530.771867,
11.250000,530.802654,
11.260000,530.833471,
11.270000,530.864320,
11.280000,530.895199,
11.290000,530.926110,
11.300000,530.957051,
11.310000,530.988023,
11.320000,531.019026,
11.330000,531.050060,
11.340000,531.081125,
11.350000,531.112221,
11.360000,531.143349,
11.370000,531.174507,
11.380000,531.205697,
11.390000,531.236917,
11.400000,531.268169,
11.410000,531.299453,
11.420000,531.330767,
11.430000,531.362113,
11.440000,531.393490,
11.450000,531.424899,
11.460000,531.456339,
11.470000,531.487811,
11.480000,531.519314,
11.490000,531.550848,
11.500000,531.582414,
11.510000,531.614012,
11.520000,531.645641,
11.530000,531.677302,
11.540000,531.708995,
11.550000,531.740719,
11.560000,531.772475,
11.570000,531.804263,
11.580000,531.836082,
11.590000,531.867934,
11.600000,531.899817,
11.610000,531.931732,
11.620000,531.963680,
11.630000,531.995659,
11.640000,532.027670,
11.650000,532.059713,
11.660000,532.091788,
11.670000,532.123896,
11.680000,532.156035,
11.690000,532.188207,
11.700000,532.220410,
11.710000,532.252646,
11.720000,532.284915,
11.730000,532.317215,
11.740000,532.349548,
11.750000,532.381913,
11.760000,532.414311,
11.770000,532.446741,
11.780000,532.479203,
11.790000,532.511698,
11.800000,532.544226,
11.810000,532.576786,
11.820000,532.609378,
11.830000,532.642004,
11.840000,532.674661,
11.850000,532.707352,
11.860000,532.740075,
11.870000,532.772831,
11.880000,532.805620,
11.890000,532.838441,
11.900000,532.871296,
11.910000,532.904183,
11.920000,532.937103,
11.930000,532.970056,
11.940000,533.003042,
11.950000,533.036061,
11.960000,533.069113,
11.970000,533.102199,
11.980000,533.135317,
11.990000,533.168468,
12.000000,533.201653,
12.010000,533.234871,
12.020000,533.268122,
12.030000,533.301406,
12.040000,533.334724,
12.050000,533.368075,
12.060000,533.401459,
12.070000,533.434877,
12.080000,533.468328,
12.090000,533.501812,
12.100000,533.535331,
12.110000,533.568882,
12.120000,533.602467,
12.130000,533.636086,
12.140000,533.669739,
12.150000,533.703425,
12.160000,533.737145,
12.170000,533.770898,
12.180000,533.804686,
12.190000,533.838507,
12.200000,533.872362,
12.210000,533.906251,
12.220000,533.940174,
12.230000,533.974130,
12.240000,534.008121,
12.250000,534.042146,
12.260000,534.076205,
12.270000,534.110297,
12.280000,534.144424,
12.290000,534.178586,
12.300000,534.212781,
12.310000,534.247010,
12.320000,534.281274,
12.330000,534.315572,
12.340000,534.349904,
12.350000,534.384271,
12.360000,534.418672,
12.370000,534.453108,
12.380000,534.487578,
12.390000,534.522082,
12.400000,534.556621,
12.410000,534.591195,
12.420000,534.625803,
12.430000,534.660446,
12.440000,534.695123,
12.450000,534.729835,
12.460000,534.764582,
12.470000,534.799364,
12.480000,534.834180,
12.490000,534.869031,
12.500000,534.903918,
12.510000,534.938839,
12.520000,534.973795,
12.530000,535.008786,
12.540000,535.043811,
12.550000,535.078873,
12.560000,535.113969,
12.570000,535.149100,
12.580000,535.184266,
12.590000,535.219468,
12.600000,535.254705,
12.610000,535.289977,
12.620000,535.325284,
12.630000,535.360627,
12.640000,535.396005,
12.650000,535.431418,
12.660000,535.466867,
12.670000,535.502351,
12.680000,535.537871,
12.690000,535.573426,
12.700000,535.609017,
12.710000,535.644644,
12.720000,535.680306,
12.730000,535.716004,
12.740000,535.751738,
12.750000,535.787507,
12.760000,535.823312,
12.770000,535.859153,
12.780000,535.895030,
12.790000,535.930943,
12.800000,535.966891,
12.810000,536.002876,
12.820000,536.038896,
12.830000,536.074953,
12.840000,536.111046,
12.850000,536.147175,
12.860000,536.183340,
12.870000,536.219541,
12.880000,536.255778,
12.890000,536.292052,
12.900000,536.328362,
12.910000,536.364708,
12.920000,536.401091,
12.930000,536.437510,
12.940000,536.473966,
12.950000,536.510458,
12.960000,536.546986,
12.970000,536.583551,
12.980000,536.620153,
12.990000,536.656791,
13.000000,536.693466,
13.010000,536.730178,
13.020000,536.766926,
13.030000,536.803711,
13.040000,536.840533,
13.050000,536.877392,
13.060000,536.914288,
13.070000,536.951220,
13.080000,536.988190,
13.090000,537.025196,
13.100000,537.062240,
13.110000,537.099320,
13.120000,537.136438,
13.130000,537.173593,
13.140000,537.210785,
13.150000,537.248014,
13.160000,537.285281,
13.170000,537.322584,
13.180000,537.359925,
13.190000,537.397304,
13.200000,537.434720,
13.210000,537.472173,
13.220000,537.509664,
13.230000,537.547192,
13.240000,537.584758,
13.250000,537.622361,
13.260000,537.660002,
13.270000,537.697681,
13.280000,537.735397,
13.290000,537.773151,
13.300000,537.810943,
13.310000,537.848773,
13.320000,537.886641,
13.330000,537.924546,
13.340000,537.962489,
13.350000,538.000471,
13.360000,538.038490,
13.370000,538.076547,
13.380000,538.114643,
13.390000,538.152777,
13.400000,538.190948,
13.410000,538.229158,
13.420000,538.267406,
13.430000,538.305693,
13.440000,538.344017,
13.450000,538.382380,
13.460000,538.420782,
13.470000,538.459222,
13.480000,538.497700,
13.490000,538.536217,
13.500000,538.574772,
13.510000,538.613366,
13.520000,538.651999,
13.530000,538.690670,
13.540000,538.729380,
13.550000,538.768128,
13.560000,538.806916,
13.570000,538.845742,
13.580000,538.884607,
13.590000,538.923511,
13.600000,538.962454,
13.610000,539.001436,
13.620000,539.040456,
13.630000,539.079516,
13.640000,539.118615,
13.650000,539.157753,
13.660000,539.196931,
13.670000,539.236147,
13.680000,539.275403,
13.690000,539.314698,
13.700000,539.354032,
13.710000,539.393406,
13.720000,539.432819,
13.730000,539.472271,
13.740000,539.511763,
13.750000,539.551295,
13.760000,539.590866,
13.770000,539.630476,
13.780000,539.670127,
13.790000,539.709816,
13.800000,539.749546,
13.810000,539.789316,
13.820000,539.829125,
13.830000,539.868974,
13.840000,539.908863,
13.850000,539.948791,
13.860000,539.988760,
13.870000,540.028769,
13.880000,540.068818,
13.890000,540.108907,
13.900000,540.149036,
13.910000,540.189205,
13.920000,540.229414,
13.930000,540.269664,
13.940000,540.309954,
13.950000,540.350284,
13.960000,540.390654,
13.970000,540.431065,
13.980000,540.471517,
13.990000,540.512008,
14.000000,540.552541,
14.010000,540.593114,
14.020000,540.633727,
14.030000,540.674381,
14.040000,540.715076,
14.050000,540.755812,
14.060000,540.796588,
14.070000,540.837405,
14.080000,540.878263,
14.090000,540.919162,
14.100000,540.960101,
14.110000,541.001082,
14.120000,541.042104,
14.130000,541.083167,
14.140000,541.124271,
14.150000,541.165416,
14.160000,541.206602,
14.170000,541.247829,
14.180000,541.289098,
14.190000,541.330408,
14.200000,541.371759,
14.210000,541.413151,
14.220000,541.454585,
14.230000,541.496061,
14.240000,541.537578,
14.250000,541.579136,
14.260000,541.620737,
14.270000,541.662378,
14.280000,541.704062,
14.290000,541.745787,
14.300000,541.787554,
14.310000,541.829362,
14.320000,541.871213,
14.330000,541.913105,
14.340000,541.955040,
14.350000,541.997016,
14.360000,542.039034,
14.370000,542.081094,
14.380000,542.123197,
14.390000,542.165341,
14.400000,542.207528,
14.410000,542.249757,
14.420000,542.292028,
14.430000,542.334341,
14.440000,542.376697,
14.450000,542.419095,
14.460000,542.461536,
14.470000,542.504019,
14.480000,542.546544,
14.490000,542.589112,
14.500000,542.631723,
14.510000,542.674376,
14.520000,542.717072,
14.530000,542.759811,
14.540000,542.802593,
14.550000,542.845417,
14.560000,542.888284,
14.570000,542.931194,
14.580000,542.974147,
14.590000,543.017143,
14.600000,543.060182,
14.610000,543.103264,
14.620000,543.146389,
14.630000,543.189557,
14.640000,543.232769,
14.650000,543.276023,
14.660000,543.319321,
14.670000,543.362663,
14.680000,543.406047,
14.690000,543.449475,
14.700000,543.492947,
14.710000,543.536462,
14.720000,543.580021,
14.730000,543.623623,
14.740000,543.667268,
14.750000,543.710958,
14.760000,543.754691,
14.770000,543.798468,
14.780000,543.842289,
14.790000,543.886153,
14.800000,543.930062,
14.810000,543.974014,
14.820000,544.018010,
14.830000,544.062051,
14.840000,544.106135,
14.850000,544.150264,
14.860000,544.194436,
14.870000,544.238653,
14.880000,544.282914,
14.890000,544.327219,
